time,x,y,z
14:27.3,-5.5518,-1.0122,-1.4442
14:27.3,-5.7076,-0.4104,-0.3807
14:27.4,-4.6133,1.1394,1.1203
14:27.4,-4.6459,1.3367,3.8292
14:27.4,-2.8492,1.9959,5.9621
14:27.4,1.1137,8.9696,9.2779
14:27.4,4.3679,25.9818,13.6345
14:27.5,4.4839,37.2451,4.6917
14:27.5,5.2319,19.7008,3.7879
14:27.5,0.5983,7.202,1.7958
14:27.5,-5.8897,6.3125,-2.4754
14:27.5,-9.1466,9.4386,-4.9596
14:27.6,-11.3061,5.8085,8.9316
14:27.6,-5.8798,5.6311,-4.2226
14:27.6,-3.5735,4.3753,-5.8281
14:27.6,-3.8596,4.9111,-7.8793
14:27.6,-4.9051,7.5425,-3.2876
14:27.7,-7.4767,12.6283,0.6459
14:27.7,-5.7847,16.7142,7.4593
14:27.7,-2.7683,12.6821,-1.2215
14:27.7,-0.3209,8.7819,-4.3673
14:27.7,-0.6854,5.6639,-5.2493
14:27.8,-2.0498,4.7448,-5.5139
14:27.8,-1.3589,5.6889,-3.8287
14:27.8,0.711,8.5237,0.7793
14:27.8,1.101,12.0962,5.7361
14:27.8,-0.7936,10.4917,1.4994
14:27.9,-0.081,9.1162,-1.2328
14:27.9,-0.2411,9.2316,-2.1519
14:27.9,-1.1454,9.7998,-2.0657
14:27.9,-2.3106,10.7963,0.9311
14:27.9,-3.8139,9.9286,4.3006
14:28.0,-3.5876,10.6098,-0.6634
14:28.0,-1.8216,12.5875,-5.675
14:28.0,1.1373,13.0942,-2.9305
14:28.0,3.3666,13.5703,1.9853
14:28.0,2.7302,14.7575,1.422
14:28.1,1.8681,14.2275,-0.8624
14:28.1,0.9564,9.5073,-1.2288
14:28.1,-2.5505,10.6038,7.6772
14:28.1,-1.9591,16.2647,2.7582
14:28.1,-0.7095,20.7027,-3.4623
14:28.2,-3.4809,21.0687,-2.1429
14:28.2,-7.7181,14.9433,-2.7959
14:28.2,-9.0526,8.9111,-6.182
14:28.2,-7.2295,7.0417,-0.6502
14:28.2,-4.992,6.6058,0.7499
14:28.3,-2.5624,6.9997,-1.6538
14:28.3,-1.1764,6.7819,-3.58
14:28.3,-1.4897,5.5638,-3.8428
14:28.3,-3.4608,4.1488,-3.0177
14:28.3,-5.2258,1.8958,-2.6993
14:28.4,-6.6559,0.0759,-1.3891
14:28.4,-5.584,0.3783,0.3019
14:28.4,-3.7201,1.7609,1.9964
14:28.4,-3.8202,1.3747,3.1328
14:28.4,-4.0416,0.9071,4.1946
14:28.5,-0.7919,6.8977,8.7584
14:28.5,1.39,23.7275,18.7252
14:28.5,3.2144,35.8533,3.0336
14:28.5,3.9768,24.7603,-0.8505
14:28.5,1.6716,8.7839,-1.635
14:28.6,-3.7455,2.9638,-5.7262
14:28.6,-11.7521,4.4243,13.2669
14:28.6,-11.5687,9.1901,-0.2301
14:28.6,-6.4865,8.1353,-13.0594
14:28.6,-3.5322,4.3621,-4.3476
14:28.7,-3.0876,4.8941,-5.4228
14:28.7,-3.1454,8.2986,-6.0175
14:28.7,-5.3355,13.535,-2.8451
14:28.7,-3.8383,16.9338,5.8626
14:28.7,-3.2458,11.0958,0.4386
14:28.8,-1.387,7.55,-2.9993
14:28.8,-0.4827,5.8876,-4.348
14:28.8,-1.0388,5.5313,-4.5683
14:28.8,-1.1613,5.8992,-2.4229
14:28.8,0.118,9.3358,4.2874
14:28.9,-0.2289,11.6142,4.1169
14:28.9,-1.2032,9.0071,-1.3973
14:28.9,-0.3965,8.1694,-3.2325
14:28.9,-0.9174,9.1208,-2.0383
14:28.9,-1.9003,10.9593,-0.9685
14:29.0,-1.8716,11.7533,1.5219
14:29.0,-3.3523,9.9536,3.7707
14:29.0,-4.0453,11.0214,-0.0751
14:29.0,-1.5478,13.2262,-4.9745
14:29.0,1.7799,13.3892,-2.1787
14:29.1,2.9703,13.9333,2.4836
14:29.1,2.0633,14.1882,1.533
14:29.1,1.1763,12.3611,-1.81
14:29.1,1.6063,7.8617,-2.0156
14:29.1,-0.5399,9.2379,8.9262
14:29.2,-2.7658,15.5705,4.8207
14:29.2,-0.6514,20.8425,-4.6448
14:29.2,-2.5905,23.2522,-1.9516
14:29.2,-6.9285,17.9326,-1.5641
14:29.2,-10.6632,9.6169,-7.9155
14:29.3,-8.6138,6.9747,-0.7059
14:29.3,-5.0837,7.0876,1.9668
14:29.3,-2.1099,7.8985,-1.0267
14:29.3,-0.7577,5.7386,-2.5594
14:29.3,-0.7963,5.0737,-2.6667
14:29.4,-2.1185,2.8589,-2.5288
14:29.4,-3.6201,1.1764,-3.1053
14:29.4,-5.2623,-1.0438,-2.4045
14:29.4,-5.9013,-0.6182,-0.6236
14:29.4,-5.2312,1.0421,1.0689
14:29.5,-5.5573,1.6759,2.8382
14:29.5,-4.698,1.896,4.4634
14:29.5,-0.8341,7.3973,8.3616
14:29.5,2.4217,24.4656,14.856
14:29.5,4.8495,40.6101,7.5253
14:29.6,5.8031,22.9506,2.1402
14:29.6,1.874,6.9462,0.9294
14:29.6,-3.1557,0.0954,-2.4832
14:29.6,-7.1002,2.8019,-4.7538
14:29.6,-11.5629,5.2499,9.0466
14:29.7,-8.4815,12.2739,-1.638
14:29.7,-6.5637,11.2942,-8.9894
14:29.7,-4.843,7.631,-3.3478
14:29.7,-3.9593,5.3145,-4.5745
14:29.7,-4.2398,5.829,-3.2725
14:29.8,-5.1182,11.2549,-0.3591
14:29.8,-2.9969,15.6723,0.4381
14:29.8,-1.7202,14.4643,-1.6418
14:29.8,0.0415,9.4578,-1.0956
14:29.8,0.082,5.6587,-2.1389
14:29.9,-0.9135,4.8285,-3.9566
14:29.9,-0.7808,5.5291,-2.8668
14:29.9,-0.6214,8.5321,3.2439
14:29.9,-1.6544,11.2305,2.6707
14:29.9,-1.0138,10.1802,-2.1296
14:30.0,-0.6586,8.961,-2.2292
14:30.0,-1.4078,9.159,0.6992
14:30.0,-2.2679,9.753,2.4332
14:30.0,-2.2212,10.0519,0.7826
14:30.0,-3.0876,10.5499,-0.2599
14:30.1,-1.7744,12.6089,-3.2397
14:30.1,0.9104,13.6263,-2.2561
14:30.1,2.9939,13.8028,0.6916
14:30.1,2.9858,14.6545,0.7228
14:30.1,2.1491,15.1434,-0.9847
14:30.2,1.1917,10.7059,0.2317
14:30.2,-2.4791,8.5799,8.2353
14:30.2,-2.9496,14.4619,5.4424
14:30.2,-0.6553,19.3018,-4.9035
14:30.2,-2.6585,20.5725,-3.265
14:30.3,-6.1208,17.5619,-0.2087
14:30.3,-9.1011,11.4323,-3.5367
14:30.3,-8.4392,8.2095,-2.261
14:30.3,-5.0816,7.7397,0.2368
14:30.3,-2.2387,8.1043,-1.8323
14:30.4,-0.716,6.996,-3.4357
14:30.4,-1.0382,5.8871,-2.9114
14:30.4,-2.7517,2.7143,-2.6095
14:30.4,-3.9742,0.9149,-1.9024
14:30.4,-4.8899,-0.6356,-1.6454
14:30.5,-5.064,-1.2608,-0.9649
14:30.5,-3.5484,0.6245,0.6928
14:30.5,-3.945,1.5768,2.0753
14:30.5,-4.3107,1.7476,3.1845
14:30.5,-2.536,4.2075,5.0899
14:30.6,-2.1883,19.8462,9.6829
14:30.6,2.7642,41.6612,15.2489
14:30.6,5.4163,28.7802,3.5942
14:30.6,4.2413,9.2395,1.3821
14:30.6,-1.5574,1.6038,-2.5368
14:30.7,-7.4951,4.7195,-5.3316
14:30.7,-12.2555,7.1759,1.2438
14:30.7,-11.6633,6.3847,9.9004
14:30.7,-5.5326,9.053,-8.1938
14:30.7,-4.1543,6.6537,-6.7553
14:30.8,-3.9521,4.6838,-5.1021
14:30.8,-5.0119,6.6658,-2.699
14:30.8,-5.9703,12.7729,-0.4482
14:30.8,-3.3827,17.0239,0.4625
14:30.8,-0.7648,14.3581,-1.5264
14:30.9,0.1862,8.4466,-2.0027
14:30.9,-0.5465,4.4797,-2.6523
14:30.9,-1.5605,4.2642,-4.103
14:30.9,-0.7335,5.7099,-3.1607
14:30.9,0.2269,9.374,1.6594
14:31.0,-1.0806,12.0652,3.7051
14:31.0,-1.3726,10.4219,-0.4214
14:31.0,-0.7354,9.3154,-1.7015
14:31.0,-1.0576,9.2208,-0.1157
14:31.0,-1.738,9.6823,0.4949
14:31.1,-2.5643,10.3823,0.8917
14:31.1,-3.9066,10.5233,1.5029
14:31.1,-1.7103,12.1607,-3.4975
14:31.1,0.4509,13.3623,-3.5198
14:31.1,2.7731,13.3314,0.3754
14:31.2,3.3894,13.9181,2.1578
14:31.2,2.1356,13.7121,-0.6574
14:31.2,1.6562,10.467,-2.4507
14:31.2,0.0954,7.39,5.8549
14:31.2,-2.5875,12.6725,10.7902
14:31.3,-1.4086,17.9809,-2.5571
14:31.3,-0.5462,22.3301,-5.384
14:31.3,-4.1694,20.3714,-2.009
14:31.3,-8.2615,13.4632,-2.3374
14:31.3,-11.0261,7.5698,-5.1274
14:31.4,-7.7967,6.9156,0.9981
14:31.4,-2.9822,8.8222,1.0655
14:31.4,-0.5929,8.2146,-2.1576
14:31.4,-0.3853,6.1916,-3.2225
14:31.4,-1.6773,5.1544,-2.5333
14:31.5,-3.524,2.2301,-2.4396
14:31.5,-5.0562,0.22,-2.6648
14:31.5,-6.3026,-1.8397,-1.4915
14:31.5,-5.4356,-0.5274,0.4616
14:31.6,-4.354,1.3545,2.0482
14:31.6,-4.6444,1.9343,3.5394
14:31.6,-3.1426,3.5443,6.2519
14:31.6,1.2074,14.6179,9.7938
14:31.6,4.7858,31.3284,15.838
14:31.7,6.0088,33.4774,6.3597
14:31.7,5.0758,15.9472,2.1492
14:31.7,-1.4285,4.5881,-2.5046
14:31.7,-5.4689,2.6368,-6.2648
14:31.7,-9.7006,6.5821,-3.925
14:31.7,-14.5655,7.1036,21.7673
14:31.8,-6.6155,11.4587,-11.9223
14:31.8,-3.6499,6.4279,-6.4908
14:31.8,-2.8035,4.2086,-6.6776
14:31.8,-3.697,4.9075,-3.4078
14:31.9,-6.925,8.9918,1.5559
14:31.9,-7.13,15.0692,1.1583
14:31.9,-5.0459,15.0235,-2.1937
14:31.9,-0.9252,11.4439,-1.5153
14:31.9,0.11,7.1387,-2.8906
14:32.0,-0.3319,5.2158,-4.1862
14:32.0,-1.0342,5.7313,-4.1251
14:32.0,-1.0408,8.1401,0.3111
14:32.0,-1.9174,11.482,4.3738
14:32.0,-1.3569,9.7308,-0.8549
14:32.1,-0.613,7.8566,-2.9486
14:32.1,-0.1055,7.4755,-2.3503
14:32.1,-0.739,9.2771,-0.9588
14:32.1,-0.652,10.7938,1.4451
14:32.1,-2.1858,9.8377,2.9544
14:32.2,-3.8666,10.5555,1.2966
14:32.2,-1.9063,12.6382,-4.7129
14:32.2,0.7371,14.2562,-3.0688
14:32.2,3.1224,14.8776,2.6998
14:32.2,3.2015,15.1445,1.3548
14:32.3,1.8765,14.6667,-1.637
14:32.3,1.3526,10.88,-2.1126
14:32.3,-0.7166,8.7132,7.105
14:32.3,-3.7505,14.9826,7.3538
14:32.3,-1.1758,20.9638,-3.3792
14:32.4,-2.8077,20.5873,-4.0587
14:32.4,-6.0621,16.2438,-2.247
14:32.4,-9.2605,10.4414,-2.7878
14:32.4,-9.7784,7.1934,-3.222
14:32.4,-6.7026,7.4606,-0.1862
14:32.5,-2.6407,7.9872,-0.6651
14:32.5,-0.0808,7.8376,-2.1521
14:32.5,0.2673,7.0264,-2.5928
14:32.5,-1.2879,3.8906,-2.7956
14:32.5,-3.4545,1.502,-2.2979
14:32.6,-4.6288,-0.057,-2.0205
14:32.6,-5.0532,-1.1255,-1.4908
14:32.6,-4.0085,0.4124,0.2447
14:32.6,-3.5758,1.9545,1.5619
14:32.6,-4.527,1.8437,2.6366
14:32.7,-3.4301,3.7439,6.5092
14:32.7,-0.5446,14.8728,12.2071
14:32.7,4.0203,33.0996,16.0264
14:32.7,4.8423,30.3233,3.4614
14:32.7,3.5373,13.6124,3.0968
14:32.8,-1.4044,6.1139,-2.7778
14:32.8,-6.3065,9.0854,-5.7513
14:32.8,-13.6693,8.3016,7.7323
14:32.8,-10.5105,4.9484,-2.7909
14:32.8,-4.9903,3.7537,-4.9664
14:32.9,-3.2438,3.6762,-6.0106
14:32.9,-3.4593,5.7536,-5.118
14:32.9,-5.2864,8.8659,-3.9873
14:32.9,-8.0461,14.8723,-0.9731
14:32.9,-5.7213,18.3752,4.1751
14:33.0,-1.9391,12.4757,-1.3955
14:33.0,-0.67,7.3855,-3.5515
14:33.0,-0.692,4.8876,-3.8695
14:33.0,-0.9745,5.0167,-3.7011
14:33.0,-0.2771,6.6576,-2.4494
14:33.1,0.0132,10.0586,2.9267
14:33.1,-1.741,11.362,3.9254
14:33.1,-1.8433,9.0057,-1.4738
14:33.1,-0.6519,7.4921,-3.2045
14:33.1,-0.248,7.7352,-1.9838
14:33.2,-0.6372,9.7664,-1.9705
14:33.2,0.2109,11.8803,-0.4241
14:33.2,-1.7231,11.704,6.5285
14:33.2,-4.8477,10.3871,2.0787
14:33.2,-2.3395,12.8222,-6.4673
14:33.3,0.8603,13.7145,-3.2771
14:33.3,2.9441,14.4152,3.8266
14:33.3,2.53,14.1402,2.1778
14:33.3,2.7056,13.4847,-0.1256
14:33.3,-0.4766,9.1967,-0.7083
14:33.4,-2.0144,9.4108,8.9729
14:33.4,-0.8779,15.7883,0.8362
14:33.4,0.4157,21.2164,-3.763
14:33.4,-2.4405,22.2527,-1.173
14:33.4,-6.4627,16.8181,-4.7417
14:33.5,-9.6111,9.8687,-6.3106
14:33.5,-7.7647,8.2068,0.7311
14:33.5,-5.5991,7.5449,0.2203
14:33.5,-2.8727,6.8843,-2.5224
14:33.5,-1.3243,6.1247,-2.6531
14:33.6,-1.5916,3.4404,-2.3444
14:33.6,-2.9255,1.3117,-1.7858
14:33.6,-4.5127,-0.2712,-1.7316
14:33.6,-5.6997,-1.3155,-1.5075
14:33.6,-5.4738,-1.1553,-0.3857
14:33.7,-3.9233,1.2162,1.6286
14:33.7,-3.5163,2.3684,2.4937
14:33.7,-1.7385,3.9016,2.8577
14:33.7,0.7612,12.8255,8.9798
14:33.7,8.3212,31.8746,25.8355
14:33.8,6.6695,39.0496,-1.4984
14:33.8,5.5874,16.3331,-0.6044
14:33.8,-3.4033,3.8641,3.6969
14:33.8,-9.8543,5.0053,3.4602
14:33.8,-11.607,8.9903,-1.527
14:33.9,-12.3209,4.8617,-0.0051
14:33.9,-5.2692,4.1437,-3.979
14:33.9,-2.2521,4.7147,-4.405
14:33.9,-3.1011,5.9968,-6.7761
14:33.9,-3.3842,8.7995,-5.1122
14:34.0,-5.1649,12.8337,-7.6226
14:34.0,-3.835,19.8008,4.472
14:34.0,-3.0855,13.4446,0.6639
14:34.0,-1.5731,8.4628,0.0862
14:34.0,-0.2302,5.7906,-0.5007
14:34.1,-1.2274,5.0694,-2.3675
14:34.1,-1.503,5.9036,-2.9101
14:34.1,-1.1584,7.7696,-1.5837
14:34.1,-0.905,10.3532,2.9626
14:34.1,-2.3265,9.8561,1.4174
14:34.2,-1.712,8.474,-1.3051
14:34.2,-1.3822,8.4305,-1.1659
14:34.2,-1.9891,9.2388,-0.7329
14:34.2,-2.2025,9.4638,0.1748
14:34.2,-3.1988,9.7209,1.3256
14:34.3,-3.0974,11.6777,-1.0531
14:34.3,-0.5627,14.5944,-3.8778
14:34.3,2.8824,14.6485,-1.514
14:34.3,3.3678,14.1838,1.4584
14:34.3,1.7617,14.3284,-0.2676
14:34.4,0.6,12.6816,-2.0085
14:34.4,0.1063,8.222,1.0731
14:34.4,-1.6924,9.8206,10.2195
14:34.4,-3.0984,17.3901,5.6925
14:34.4,-1.3229,21.6495,-6.6758
14:34.5,-6.0112,19.2859,-5.2313
14:34.5,-10.243,15.0823,-2.0096
14:34.5,-11.0858,9.6461,-1.7933
14:34.5,-8.3971,6.6282,-0.0864
14:34.5,-4.0084,7.4193,-0.3727
14:34.6,-0.4935,8.4462,-3.6009
14:34.6,1.4876,8.1279,-3.4264
14:34.6,0.187,5.7434,-2.4983
14:34.6,-2.9725,3.544,-1.0397
14:34.6,-5.334,0.9278,-1.7222
14:34.7,-6.0874,-0.6742,-2.605
14:34.7,-5.1494,-2.0013,-1.901
14:34.7,-3.0044,0.0948,0.7568
14:34.7,-3.3577,1.3012,2.6987
14:34.7,-2.4423,2.2504,3.093
14:34.8,-0.557,7.8605,8.032
14:34.8,1.6491,26.8143,17.6312
14:34.8,4.3622,43.51,9.3461
14:34.8,4.3245,20.2934,1.7374
14:34.8,1.5666,4.7751,2.4919
14:34.9,-3.3243,-0.2898,0.5467
14:34.9,-9.1105,6.1031,-7.335
14:34.9,-14.1427,6.8034,7.2078
14:34.9,-9.1598,7.5606,-3.0647
14:34.9,-5.246,8.6782,-6.9294
14:35.0,-3.4759,7.5569,-4.6052
14:35.0,-4.113,5.9884,-3.8564
14:35.0,-4.4609,7.8194,-4.0298
14:35.0,-5.1843,12.765,-1.5599
14:35.0,-3.2325,16.6006,0.932
14:35.1,-1.2008,13.5527,-2.1887
14:35.1,0.3994,8.8565,-0.8621
14:35.1,0.2974,5.6834,-1.3479
14:35.1,-0.9556,4.7564,-3.2496
14:35.1,-1.1945,5.6765,-2.8622
14:35.2,-0.9278,8.2896,1.971
14:35.2,-1.1632,10.6759,3.8696
14:35.2,-1.415,9.6879,-0.7431
14:35.2,-0.9234,9.018,-2.6755
14:35.2,-1.1537,9.6516,-1.5792
14:35.3,-1.1046,10.8556,0.9237
14:35.3,-2.2067,10.3621,2.1983
14:35.3,-3.5913,10.6306,1.9132
14:35.3,-2.2387,12.1185,-3.1444
14:35.3,0.5541,13.451,-4.073
14:35.4,3.0763,14.3113,0.2497
14:35.4,3.5623,15.3063,1.0436
14:35.4,2.5657,14.4884,-0.176
14:35.4,1.9406,9.6211,0.4804
14:35.4,-2.5386,8.1395,9.0866
14:35.5,-3.5373,15.2464,5.9696
14:35.5,-0.4314,19.9769,-6.0058
14:35.5,-2.5026,21.1479,-4.248
14:35.5,-6.3407,18.2658,-2.8468
14:35.5,-10.0026,12.0684,-4.7966
14:35.6,-9.6084,8.4688,-2.8713
14:35.6,-6.7778,6.617,1.1513
14:35.6,-3.2119,6.6056,-0.7736
14:35.6,-1.0998,6.3392,-2.9541
14:35.6,-0.6624,4.2359,-3.1343
14:35.7,-1.7805,2.326,-2.7504
14:35.7,-3.499,1.203,-1.6419
14:35.7,-5.0562,-0.2352,-1.815
14:35.7,-5.291,0.876,-0.9279
14:35.7,-5.1833,1.3017,-0.4271
14:35.8,-5.5262,2.0515,1.2809
14:35.8,-5.5087,2.6471,3.8189
14:35.8,-2.8942,6.1524,10.3788
14:35.8,2.6335,23.8432,19.7082
14:35.8,6.9255,37.306,8.0886
14:35.9,6.6992,21.9008,-0.5685
14:35.9,3.6189,7.8931,-0.4916
14:35.9,-3.2846,2.8432,-5.2241
14:35.9,-9.3936,5.3451,-0.31
14:35.9,-13.7899,5.5425,13.9766
14:36.0,-7.6709,8.7593,-11.7103
14:36.0,-4.3348,6.1283,-4.6562
14:36.0,-3.7698,5.6537,-4.5456
14:36.0,-4.5683,6.9728,-5.2177
14:36.0,-5.9732,11.213,-4.0304
14:36.1,-5.8786,16.8958,4.1328
14:36.1,-3.0152,13.9127,1.4696
14:36.1,-1.2135,9.1361,-2.404
14:36.1,-0.3935,6.2666,-3.7781
14:36.1,-0.4453,5.2496,-4.1813
14:36.2,-0.3581,5.8982,-4.1726
14:36.2,0.9489,8.0507,-0.7571
14:36.2,-0.1697,11.6275,6.6405
14:36.2,-2.1632,9.9528,1.8743
14:36.2,-1.8175,7.9185,-2.1355
14:36.3,-1.6247,7.6537,-2.3257
14:36.3,-1.0757,9.3653,-1.8708
14:36.3,-1.9389,11.444,-0.8354
14:36.3,-3.453,11.2217,4.7188
14:36.3,-4.6453,10.2209,2.4377
14:36.4,-1.9686,12.2095,-5.2924
14:36.4,1.161,13.4852,-4.4697
14:36.4,3.7618,14.4581,2.3558
14:36.4,2.965,15.0817,2.5332
14:36.4,1.9469,13.8405,-0.4576
14:36.5,1.4316,8.9304,-1.3218
14:36.5,-2.7492,7.9998,7.6816
14:36.5,-2.63,14.5333,2.1093
14:36.5,-0.5187,19.7707,-3.8525
14:36.5,-2.3812,21.5303,0.2751
14:36.6,-5.4095,18.6029,-0.1871
14:36.6,-9.0418,10.9876,-5.6261
14:36.6,-8.877,7.5319,-2.9972
14:36.6,-5.4449,7.2946,1.7713
14:36.6,-2.3193,7.0955,-0.4835
14:36.7,-0.3862,6.7587,-2.8861
14:36.7,-0.4048,5.9858,-3.5838
14:36.7,-1.6791,3.5382,-3.2789
14:36.7,-3.2209,1.5303,-2.9466
14:36.7,-4.8429,-0.398,-2.1051
14:36.8,-6.3074,-1.0854,-0.6688
14:36.8,-6.1592,0.8562,0.9975
14:36.8,-5.6286,2.1232,2.6704
14:36.8,-4.9183,2.3994,3.9777
14:36.8,-2.4892,6.0892,6.9433
14:36.9,1.0852,19.8086,11.3371
14:36.9,6.1256,34.0407,12.0917
14:36.9,7.0065,27.1805,4.1194
14:36.9,3.6776,11.1512,2.5471
14:36.9,-1.9528,2.7975,-3.2185
14:37.0,-5.3711,3.6139,-4.9269
14:37.0,-9.1728,8.2881,-2.8133
14:37.0,-12.5689,11.7922,20.3144
14:37.0,-8.164,10.4155,-10.2811
14:37.0,-4.2844,5.6407,-6.7671
14:37.1,-3.0411,2.7179,-7.1234
14:37.1,-3.4446,3.8853,-2.4756
14:37.1,-6.9539,9.0782,2.7161
14:37.1,-7.0096,15.8369,-0.0497
14:37.2,-4.9447,15.8606,-2.6776
14:37.2,-0.2953,11.754,-0.8824
14:37.2,0.2696,7.0849,-2.1636
14:37.2,0.0937,5.634,-4.6321
14:37.2,0.6217,6.1419,-4.4654
14:37.3,-0.1943,7.2451,1.6192
14:37.3,-2.4435,9.4558,2.9998
14:37.3,-0.6236,9.9113,-1.478
14:37.3,0.4643,9.4395,-1.7406
14:37.3,-0.4107,9.0801,0.967
14:37.4,-1.0215,10.2231,-0.3763
14:37.4,-0.1962,10.8292,-0.7504
14:37.4,-2.8203,9.6172,3.3075
14:37.4,-2.9604,10.2377,0.5446
14:37.4,-1.1635,12.9418,-5.2258
14:37.5,0.6411,14.2082,-3.5717
14:37.5,2.3178,14.3159,1.6352
14:37.5,2.361,14.4671,1.3077
14:37.5,1.061,13.1847,0.4127
14:37.5,-0.8987,8.8682,-0.7386
14:37.6,-1.2203,7.7756,9.0009
14:37.6,-2.1429,15.1196,8.6466
14:37.6,-1.8461,19.6287,-3.5749
14:37.6,-1.9515,19.4154,-6.0307
14:37.6,-4.1753,17.638,-3.3544
14:37.7,-8.0154,12.921,-3.7469
14:37.7,-10.7201,8.2832,-4.5559
14:37.7,-7.7254,7.0975,2.0606
14:37.7,-2.7944,9.1406,1.131
14:37.7,0.2962,8.905,-2.3458
14:37.8,1.0249,6.3721,-4.2732
14:37.8,-0.5507,4.416,-3.1956
14:37.8,-3.0534,1.6157,-1.4925
14:37.8,-5.1502,0.119,-0.833
14:37.8,-6.4809,-1.1803,-0.9299
14:37.9,-6.5424,-0.9454,-0.4128
14:37.9,-5.3141,0.6467,1.449
14:37.9,-4.8972,1.2548,3.6388
14:37.9,-3.0752,3.8015,8.3347
14:37.9,0.4747,16.1694,9.7123
14:38.0,4.8194,34.0527,18.5442
14:38.0,3.7823,25.9836,7.9515
14:38.0,3.7656,11.2975,2.3057
14:38.0,-1.494,3.9371,-8.0474
14:38.0,-4.886,5.2672,-10.3577
14:38.1,-10.9131,6.1381,4.492
14:38.1,-9.362,14.78,10.396
14:38.1,-8.086,9.5204,-9.9771
14:38.1,-3.1057,4.6787,-6.1097
14:38.1,-2.2187,2.94,-7.8188
14:38.2,-3.0689,4.9625,-3.6702
14:38.2,-7.2024,11.482,1.8874
14:38.2,-7.3958,16.5033,1.6689
14:38.2,-4.1414,14.3348,-1.4402
14:38.2,-0.1859,9.7185,-1.5934
14:38.3,0.4606,6.1693,-3.0304
14:38.3,-0.5521,4.9804,-4.765
14:38.3,-0.7218,5.3202,-3.8633
14:38.3,-0.6462,7.2753,2.2209
14:38.3,-1.6264,10.2686,4.4203
14:38.4,-1.6943,10.0166,-0.6196
14:38.4,-0.7761,9.0387,-2.5215
14:38.4,-0.8841,9.5015,-1.6864
14:38.4,-1.702,11.0277,0.4444
14:38.4,-2.1989,11.3753,2.3025
14:38.5,-2.9088,11.5626,1.3216
14:38.5,-1.121,12.2803,-3.8454
14:38.5,1.0327,13.3106,-3.4753
14:38.5,2.8758,14.7292,1.4996
14:38.5,3.008,15.6848,0.7824
14:38.6,1.9093,14.4716,-0.7318
14:38.6,1.0745,9.3657,0.1477
14:38.6,-3.8814,9.695,6.671
14:38.6,-3.1264,15.8751,5.2634
14:38.6,-0.1798,21.8122,-3.6207
14:38.7,-3.7639,22.1961,-3.3598
14:38.7,-9.0165,16.0338,-4.2645
14:38.7,-10.743,8.8575,-7.6025
14:38.7,-8.6107,5.453,-2.7499
14:38.7,-3.888,6.9966,1.6295
14:38.8,-0.338,8.6378,-0.7462
14:38.8,-0.0316,6.6601,-3.3767
14:38.8,-1.9489,3.5374,-3.784
14:38.8,-3.878,0.5157,-1.8084
14:38.8,-4.6164,-0.2278,-0.4964
14:38.9,-4.9969,-0.215,-0.6356
14:38.9,-4.4775,0.7202,-0.1212
14:38.9,-3.6526,2.4538,0.9784
14:38.9,-4.1471,3.0167,2.6505
14:38.9,-3.7606,3.0842,6.0096
14:39.0,1.0837,12.5945,10.5427
14:39.0,6.0851,28.83,10.6782
14:39.0,6.5321,27.9128,6.6212
14:39.0,5.3882,13.9939,7.7739
14:39.0,2.9849,6.166,0.1428
14:39.1,-1.719,4.4264,-11.7058
14:39.1,-8.0866,8.0548,-8.4951
14:39.1,-16.8509,12.3656,33.3542
14:39.1,-10.9521,13.0153,-13.9431
14:39.1,-6.658,5.2372,-9.0099
14:39.2,-2.3215,1.9392,-6.3196
14:39.2,-1.5379,2.4919,-1.9464
14:39.2,-4.9857,6.608,0.1232
14:39.2,-9.3527,13.5886,-2.2082
14:39.2,-8.4245,16.8352,-2.6161
14:39.3,-1.3779,14.731,2.0238
14:39.3,0.6254,8.8445,-1.8885
14:39.3,0.4443,5.2271,-4.3094
14:39.3,0.0823,4.6877,-5.0349
14:39.3,0.0061,5.4858,-2.6796
14:39.4,-1.6993,8.9087,2.1471
14:39.4,-1.7159,10.0232,0.7836
14:39.4,-0.8502,9.5147,-0.4865
14:39.4,-0.7555,9.3946,0.3486
14:39.4,-1.1924,10.2336,0.6178
14:39.5,-0.7468,11.2081,0.3155
14:39.5,-2.0019,11.4368,1.6864
14:39.5,-2.4571,11.2895,-1.0725
14:39.5,-0.2426,12.451,-4.0528
14:39.5,1.8039,13.1279,-1.444
14:39.6,2.711,14.1704,0.3935
14:39.6,2.8918,15.198,-0.804
14:39.6,1.2292,12.3671,-1.2011
14:39.6,-1.2376,7.8783,4.1182
14:39.6,-3.1957,11.0996,11.1279
14:39.7,-1.631,17.2898,-0.3952
14:39.7,-0.1947,21.1069,-4.9069
14:39.7,-3.3526,20.2336,-1.8422
14:39.7,-7.2987,15.3564,-3.84
14:39.7,-10.1573,9.2003,-5.3994
14:39.8,-9.0743,7.3386,-0.1367
14:39.8,-5.7786,7.6289,1.0622
14:39.8,-2.2179,8.1579,-1.6219
14:39.8,-0.8674,7.094,-3.1182
14:39.8,-1.115,4.8237,-2.9487
14:39.9,-2.7242,2.3351,-2.228
14:39.9,-4.4579,0.3173,-1.9534
14:39.9,-5.775,-1.6081,-1.5725
14:39.9,-4.8607,-0.4461,-0.0954
14:39.9,-3.522,1.181,1.4704
14:40.0,-4.3604,1.3467,2.9785
14:40.0,-2.7823,2.0718,5.1009
